time,base_heading,distance_ball_base,distance_ball_hand
0.0930,2.2089,0.0000,0.0000
0.0940,2.2089,0.0000,0.0000
0.0950,2.2089,0.0000,0.0000
0.0960,2.2089,0.0000,0.0000
0.0970,2.2089,0.0000,0.0000
0.0980,2.2089,0.0000,0.0000
0.0990,2.2089,0.0000,0.0000
0.1000,2.2089,0.0000,0.0000
0.1010,2.2089,0.0000,0.0000
0.1020,2.2089,0.0000,0.0000
0.1030,2.2089,0.0000,0.0000
0.1040,2.2089,0.0000,0.0000
0.1050,2.2089,0.0000,0.0000
0.1060,2.2089,0.0000,0.0000
0.1070,2.2089,0.0000,0.0000
0.1080,2.2089,0.0000,0.0000
0.1090,2.2089,0.0000,0.0000
0.1100,2.2089,0.0000,0.0000
0.1110,2.2089,0.0000,0.0000
0.1120,2.2089,0.0000,0.0000
0.1130,2.2089,0.0000,0.0000
0.1140,2.2089,0.0000,0.0000
0.1150,2.2089,0.0000,0.0000
0.1160,2.2089,0.0000,0.0000
0.1170,2.2089,0.0000,0.0000
0.1180,2.2089,0.0000,0.0000
0.1190,2.2089,0.0000,0.0000
0.1200,2.2089,0.0000,0.0000
0.1210,2.2089,0.0000,0.0000
0.1220,2.2089,0.0000,0.0000
0.1230,2.2089,0.0000,0.0000
0.1240,2.2089,0.0000,0.0000
0.1250,2.2089,0.0000,0.0000
0.1260,2.2089,0.0000,0.0000
0.1270,2.2089,0.0000,0.0000
0.1280,2.2089,0.0000,0.0000
0.1290,2.2089,0.0000,0.0000
0.1300,2.2089,0.0000,0.0000
0.1310,2.2089,0.0000,0.0000
0.1320,2.2089,0.0000,0.0000
0.1330,2.2089,0.0000,0.0000
0.1340,2.2089,0.0000,0.0000
0.1350,2.2089,0.0000,0.0000
0.1360,2.2089,0.0000,0.0000
0.1370,2.2089,0.0000,0.0000
0.1380,2.2089,0.0000,0.0000
0.1390,2.2089,0.0000,0.0000
0.1400,2.2089,0.0000,0.0000
0.1410,2.2089,0.0000,0.0000
0.1420,2.2089,0.0000,0.0000
0.1430,2.2089,0.0000,0.0000
0.1440,2.2089,0.0000,0.0000
0.1450,2.2089,0.0000,0.0000
0.1460,2.2089,0.0000,0.0000
0.1470,2.2089,0.0000,0.0000
0.1480,2.2089,0.0000,0.0000
0.1490,2.2089,0.0000,0.0000
0.1500,2.2089,0.0000,0.0000
0.1510,2.2089,0.0000,0.0000
0.1520,2.2089,0.0000,0.0000
0.1530,2.2089,0.0000,0.0000
0.1540,2.2089,0.0000,0.0000
0.1550,2.2089,0.0000,0.0000
0.1560,2.2089,0.0000,0.0000
0.1570,2.2089,0.0000,0.0000
0.1580,2.2089,0.0000,0.0000
0.1590,2.2089,0.0000,0.0000
0.1600,2.2089,0.0000,0.0000
0.1610,2.2089,0.0000,0.0000
0.1620,2.2089,0.0000,0.0000
0.1630,2.2089,0.0000,0.0000
0.1640,2.2089,0.0000,0.0000
0.1650,2.2089,0.0000,0.0000
0.1660,2.2089,0.0000,0.0000
0.1670,2.2089,0.0000,0.0000
0.1680,2.2089,0.0000,0.0000
0.1690,2.2089,0.0000,0.0000
0.1700,2.2089,0.0000,0.0000
0.1710,2.2089,0.0000,0.0000
0.1720,2.2089,0.0000,0.0000
0.1730,2.2089,0.0000,0.0000
0.1740,2.2089,0.0000,0.0000
0.1750,2.2089,0.0000,0.0000
0.1760,2.2089,0.0000,0.0000
0.1770,2.2089,0.0000,0.0000
0.1780,2.2089,0.0000,0.0000
0.1790,2.2089,0.0000,0.0000
0.1800,2.2089,0.0000,0.0000
0.1810,2.2089,0.0000,0.0000
0.1820,2.2089,0.0000,0.0000
0.1830,2.2089,0.0000,0.0000
0.1840,2.2089,0.0000,0.0000
0.1850,2.2089,0.0000,0.0000
0.1860,2.2089,0.0000,0.0000
0.1870,2.2089,0.0000,0.0000
0.1880,2.2089,0.0000,0.0000
0.1890,2.2089,0.0000,0.0000
0.1900,2.2089,0.0000,0.0000
0.1910,2.2089,0.0000,0.0000
0.1920,2.2089,0.0000,0.0000
0.1930,2.2089,0.0000,0.0000
0.1940,2.2089,0.0000,0.0000
0.1950,2.2089,0.0000,0.0000
0.1960,2.2089,0.0000,0.0000
0.1970,2.2089,0.0000,0.0000
0.1980,2.2089,0.0000,0.0000
0.1990,2.2089,0.0000,0.0000
0.2000,-0.5400,0.0000,0.0000
0.2010,-0.5400,0.0000,0.0000
0.2020,-0.5400,0.0000,0.0000
0.2030,-0.5400,0.0000,0.0000
0.2040,-0.5400,0.0000,0.0000
0.2050,-0.5400,0.0000,0.0000
0.2060,-0.5400,0.0000,0.0000
0.2070,-0.5400,0.0000,0.0000
0.2080,-0.5400,0.0000,0.0000
0.2090,-0.5400,0.0000,0.0000
0.2100,-0.5400,0.0000,0.0000
0.2110,-0.5400,0.0000,0.0000
0.2120,-0.5400,0.0000,0.0000
0.2130,-0.5400,0.0000,0.0000
0.2140,-0.5400,0.0000,0.0000
0.2150,-0.5400,0.0000,0.0000
0.2160,-0.5400,0.0000,0.0000
0.2170,-0.5400,0.0000,0.0000
0.2180,-0.5400,0.0000,0.0000
0.2190,-0.5400,0.0000,0.0000
0.2200,-0.5400,0.0000,0.0000
0.2210,-0.5400,0.0000,0.0000
0.2220,-0.5400,0.0000,0.0000
0.2230,-0.5400,0.0000,0.0000
0.2240,-0.5400,0.0000,0.0000
0.2250,-0.5400,0.0000,0.0000
0.2260,-0.5400,0.0000,0.0000
0.2270,-0.5400,0.0000,0.0000
0.2280,-0.5400,0.0000,0.0000
0.2290,-0.5400,0.0000,0.0000
0.2300,-0.5400,0.0000,0.0000
0.2310,-0.5400,0.0000,0.0000
0.2320,-0.5400,0.0000,0.0000
0.2330,-0.5400,0.0000,0.0000
0.2340,-0.5400,0.0000,0.0000
0.2350,-0.5400,0.0000,0.0000
0.2360,-0.5400,0.0000,0.0000
0.2370,-0.5400,0.0000,0.0000
0.2380,-0.5400,0.0000,0.0000
0.2390,-0.5400,0.0000,0.0000
0.2400,-0.5400,0.0000,0.0000
0.2410,-0.5400,0.0000,0.0000
0.2420,-0.5400,0.0000,0.0000
0.2430,-0.5400,0.0000,0.0000
0.2440,-0.5400,0.0000,0.0000
0.2450,-0.5400,0.0000,0.0000
0.2460,-0.5400,0.0000,0.0000
0.2470,-0.5400,0.0000,0.0000
0.2480,-0.5400,0.0000,0.0000
0.2490,-0.5400,0.0000,0.0000
0.2500,-0.5400,0.0000,0.0000
0.2510,-0.5400,0.0000,0.0000
0.2520,-0.5400,0.0000,0.0000
0.2530,-0.5400,0.0000,0.0000
0.2540,-0.5400,0.0000,0.0000
0.2550,-0.5400,0.0000,0.0000
0.2560,-0.5400,0.0000,0.0000
0.2570,-0.5400,0.0000,0.0000
0.2580,-0.5400,0.0000,0.0000
0.2590,-0.5400,0.0000,0.0000
0.2600,-0.5400,0.0000,0.0000
0.2610,-0.5400,0.0000,0.0000
0.2620,-0.5400,0.0000,0.0000
0.2630,-0.5400,0.0000,0.0000
0.2640,-0.5400,0.0000,0.0000
0.2650,-0.5400,0.0000,0.0000
0.2660,-0.5400,0.0000,0.0000
0.2670,-0.5400,0.0000,0.0000
0.2680,-0.5400,0.0000,0.0000
0.2690,-0.5400,0.0000,0.0000
0.2700,-0.5400,0.0000,0.0000
0.2710,-0.5400,0.0000,0.0000
0.2720,-0.5400,0.0000,0.0000
0.2730,-0.5400,0.0000,0.0000
0.2740,-0.5400,0.0000,0.0000
0.2750,-0.5400,0.0000,0.0000
0.2760,-0.5400,0.0000,0.0000
0.2770,-0.5400,0.0000,0.0000
0.2780,-0.5400,0.0000,0.0000
0.2790,-0.5400,0.0000,0.0000
0.2800,-0.5400,0.0000,0.0000
0.2810,-0.5400,0.0000,0.0000
0.2820,-0.5400,0.0000,0.0000
0.2830,-0.5400,0.0000,0.0000
0.2840,-0.5400,0.0000,0.0000
0.2850,-0.5400,0.0000,0.0000
0.2860,-0.5400,0.0000,0.0000
0.2870,-0.5400,0.0000,0.0000
0.2880,-0.5400,0.0000,0.0000
0.2890,-0.5400,0.0000,0.0000
0.2900,-0.5400,0.0000,0.0000
0.2910,-0.5400,0.0000,0.0000
0.2920,-0.5400,0.0000,0.0000
0.2930,-0.5400,0.0000,0.0000
0.2940,-0.5400,0.0000,0.0000
0.2950,-0.5400,0.0000,0.0000
0.2960,-0.5400,0.0000,0.0000
0.2970,-0.5400,0.0000,0.0000
0.2980,-0.5400,0.0000,0.0000
0.2990,-0.5400,0.0000,0.0000
0.3000,-0.5400,0.0000,0.0000
0.3010,-0.5400,0.0000,0.0000
0.3020,-0.5400,0.0000,0.0000
0.3030,-0.5400,0.0000,0.0000
0.3040,-0.5400,0.0000,0.0000
0.3050,-0.5400,0.0000,0.0000
0.3060,-0.5400,0.0000,0.0000
0.3070,-0.5400,0.0000,0.0000
0.3080,-0.5400,0.0000,0.0000
0.3090,-0.5400,0.0000,0.0000
0.3100,-0.5400,0.0000,0.0000
0.3110,-0.5400,0.0000,0.0000
0.3120,-0.5400,0.0000,0.0000
0.3130,-0.5400,0.0000,0.0000
0.3140,-0.5400,0.0000,0.0000
0.3150,-0.5400,0.0000,0.0000
0.3160,-0.5400,0.0000,0.0000
0.3170,-0.5400,0.0000,0.0000
0.3180,-0.5400,0.0000,0.0000
0.3190,-0.5400,0.0000,0.0000
0.3200,-0.5400,0.0000,0.0000
0.3210,-0.5400,0.0000,0.0000
0.3220,-0.5400,0.0000,0.0000
0.3230,-0.5400,0.0000,0.0000
0.3240,-0.5400,0.0000,0.0000
0.3250,-0.5400,0.0000,0.0000
0.3260,-0.5400,0.0000,0.0000
0.3270,-0.5400,0.0000,0.0000
0.3280,-0.5400,0.0000,0.0000
0.3290,-0.5400,0.0000,0.0000
0.3300,-0.5400,0.0000,0.0000
0.3310,-0.5400,0.0000,0.0000
0.3320,-0.5400,0.0000,0.0000
0.3330,-0.5400,0.0000,0.0000
0.3340,-0.5400,0.0000,0.0000
0.3350,-0.5400,0.0000,0.0000
0.3360,-0.5400,0.0000,0.0000
0.3370,-0.5400,0.0000,0.0000
0.3380,-0.5400,0.0000,0.0000
0.3390,-0.5400,0.0000,0.0000
0.3400,-0.5400,0.0000,0.0000
0.3410,-0.5400,0.0000,0.0000
0.3420,-0.5400,0.0000,0.0000
0.3430,-0.5400,0.0000,0.0000
0.3440,-0.5400,0.0000,0.0000
0.3450,-0.5400,0.0000,0.0000
0.3460,-0.5400,0.0000,0.0000
0.3470,-0.5400,0.0000,0.0000
0.3480,-0.5400,0.0000,0.0000
0.3490,-0.5400,0.0000,0.0000
0.3500,-0.5400,0.0000,0.0000
0.3510,-0.5400,0.0000,0.0000
0.3520,-0.5400,0.0000,0.0000
0.3530,-0.5400,0.0000,0.0000
0.3540,-0.5400,0.0000,0.0000
0.3550,-0.5400,0.0000,0.0000
0.3560,-0.5400,0.0000,0.0000
0.3570,-0.5400,0.0000,0.0000
0.3580,-0.5400,0.0000,0.0000
0.3590,-0.5400,0.0000,0.0000
0.3600,-0.5400,0.0000,0.0000
0.3610,-0.5400,0.0000,0.0000
0.3620,-0.5400,0.0000,0.0000
0.3630,-0.5400,0.0000,0.0000
0.3640,-0.5400,0.0000,0.0000
0.3650,-0.5400,0.0000,0.0000
0.3660,-0.5400,0.0000,0.0000
0.3670,-0.5400,0.0000,0.0000
0.3680,-0.5400,0.0000,0.0000
0.3690,-0.5400,0.0000,0.0000
0.3700,-0.5400,0.0000,0.0000
0.3710,-0.5400,0.0000,0.0000
0.3720,-0.5400,0.0000,0.0000
0.3730,-0.5400,0.0000,0.0000
0.3740,-0.5400,0.0000,0.0000
0.3750,-0.5400,0.0000,0.0000
0.3760,-0.5400,0.0000,0.0000
0.3770,-0.5400,0.0000,0.0000
0.3780,-0.5400,0.0000,0.0000
0.3790,-0.5400,0.0000,0.0000
0.3800,-0.5400,0.0000,0.0000
0.3810,-0.5400,0.0000,0.0000
0.3820,-0.5400,0.0000,0.0000
0.3830,-0.5400,0.0000,0.0000
0.3840,-0.5400,0.0000,0.0000
0.3850,-0.5400,0.0000,0.0000
0.3860,-0.5400,0.0000,0.0000
0.3870,-0.5400,0.0000,0.0000
0.3880,-0.5400,0.0000,0.0000
0.3890,-0.5400,0.0000,0.0000
0.3900,-0.5400,0.0000,0.0000
0.3910,-0.5400,0.0000,0.0000
0.3920,-0.5400,0.0000,0.0000
0.3930,-0.5400,0.0000,0.0000
0.3940,-0.5400,0.0000,0.0000
0.3950,-0.5400,0.0000,0.0000
0.3960,-0.5400,0.0000,0.0000
0.3970,-0.5400,0.0000,0.0000
0.3980,-0.5400,0.0000,0.0000
0.3990,-0.5400,0.0000,0.0000
0.4000,1.9144,0.0000,0.0000
0.4010,1.9144,0.0000,0.0000
0.4020,1.9144,0.0000,0.0000
0.4030,1.9144,0.0000,0.0000
0.4040,1.9144,0.0000,0.0000
0.4050,1.9144,0.0000,0.0000
0.4060,1.9144,0.0000,0.0000
0.4070,1.9144,0.0000,0.0000
0.4080,1.9144,0.0000,0.0000
0.4090,1.9144,0.0000,0.0000
0.4100,1.9144,0.0000,0.0000
0.4110,1.9144,0.0000,0.0000
0.4120,1.9144,0.0000,0.0000
0.4130,1.9144,0.0000,0.0000
0.4140,1.9144,0.0000,0.0000
0.4150,1.9144,0.0000,0.0000
0.4160,1.9144,0.0000,0.0000
0.4170,1.9144,0.0000,0.0000
0.4180,1.9144,0.0000,0.0000
0.4190,1.9144,0.0000,0.0000
0.4200,1.9144,0.0000,0.0000
0.4210,1.9144,0.0000,0.0000
0.4220,1.9144,0.0000,0.0000
0.4230,1.9144,0.0000,0.0000
0.4240,1.9144,0.0000,0.0000
0.4250,1.9144,0.0000,0.0000
0.4260,1.9144,0.0000,0.0000
0.4270,1.9144,0.0000,0.0000
0.4280,1.9144,0.0000,0.0000
0.4290,1.9144,0.0000,0.0000
0.4300,1.9144,0.0000,0.0000
0.4310,1.9144,0.0000,0.0000
0.4320,1.9144,0.0000,0.0000
0.4330,1.9144,0.0000,0.0000
0.4340,1.9144,0.0000,0.0000
0.4350,1.9144,0.0000,0.0000
0.4360,1.9144,0.0000,0.0000
0.4370,1.9144,0.0000,0.0000
0.4380,1.9144,0.0000,0.0000
0.4390,1.9144,0.0000,0.0000
0.4400,1.9144,0.0000,0.0000
0.4410,1.9144,0.0000,0.0000
0.4420,1.9144,0.0000,0.0000
0.4430,1.9144,0.0000,0.0000
0.4440,1.9144,0.0000,0.0000
0.4450,1.9144,0.0000,0.0000
0.4460,1.9144,0.0000,0.0000
0.4470,1.9144,0.0000,0.0000
0.4480,1.9144,0.0000,0.0000
0.4490,1.9144,0.0000,0.0000
0.4500,1.9144,0.0000,0.0000
0.4510,1.9144,0.0000,0.0000
0.4520,1.9144,0.0000,0.0000
0.4530,1.9144,0.0000,0.0000
0.4540,1.9144,0.0000,0.0000
0.4550,1.9144,0.0000,0.0000
0.4560,1.9144,0.0000,0.0000
0.4570,1.9144,0.0000,0.0000
0.4580,1.9144,0.0000,0.0000
0.4590,1.9144,0.0000,0.0000
0.4600,1.9144,0.0000,0.0000
0.4610,1.9144,0.0000,0.0000
0.4620,1.9144,0.0000,0.0000
0.4630,1.9144,0.0000,0.0000
0.4640,1.9144,0.0000,0.0000
0.4650,1.9144,0.0000,0.0000
0.4660,1.9144,0.0000,0.0000
0.4670,1.9144,0.0000,0.0000
0.4680,1.9144,0.0000,0.0000
0.4690,1.9144,0.0000,0.0000
0.4700,1.9144,0.0000,0.0000
0.4710,1.9144,0.0000,0.0000
0.4720,1.9144,0.0000,0.0000
0.4730,1.9144,0.0000,0.0000
0.4740,1.9144,0.0000,0.0000
0.4750,1.9144,0.0000,0.0000
0.4760,1.9144,0.0000,0.0000
0.4770,1.9144,0.0000,0.0000
0.4780,1.9144,0.0000,0.0000
0.4790,1.9144,0.0000,0.0000
0.4800,1.9144,0.0000,0.0000
0.4810,1.9144,0.0000,0.0000
0.4820,1.9144,0.0000,0.0000
0.4830,1.9144,0.0000,0.0000
0.4840,1.9144,0.0000,0.0000
0.4850,1.9144,0.0000,0.0000
0.4860,1.9144,0.0000,0.0000
0.4870,1.9144,0.0000,0.0000
0.4880,1.9144,0.0000,0.0000
0.4890,1.9144,0.0000,0.0000
0.4900,1.9144,0.0000,0.0000
0.4910,1.9144,0.0000,0.0000
0.4920,1.9144,0.0000,0.0000
0.4930,1.9144,0.0000,0.0000
0.4940,1.9144,0.0000,0.0000
0.4950,1.9144,0.0000,0.0000
0.4960,1.9144,0.0000,0.0000
0.4970,1.9144,0.0000,0.0000
0.4980,1.9144,0.0000,0.0000
0.4990,1.9144,0.0000,0.0000
0.5000,1.9144,0.0000,0.0000
0.5010,1.9144,0.0000,0.0000
0.5020,1.9144,0.0000,0.0000
0.5030,1.9144,0.0000,0.0000
0.5040,1.9144,0.0000,0.0000
0.5050,1.9144,0.0000,0.0000
0.5060,1.9144,0.0000,0.0000
0.5070,1.9144,0.0000,0.0000
0.5080,1.9144,0.0000,0.0000
0.5090,1.9144,0.0000,0.0000
0.5100,1.9144,0.0000,0.0000
0.5110,1.9144,0.0000,0.0000
0.5120,1.9144,0.0000,0.0000
0.5130,1.9144,0.0000,0.0000
0.5140,1.9144,0.0000,0.0000
0.5150,1.9144,0.0000,0.0000
0.5160,1.9144,0.0000,0.0000
0.5170,1.9144,0.0000,0.0000
0.5180,1.9144,0.0000,0.0000
0.5190,1.9144,0.0000,0.0000
0.5200,1.9144,0.0000,0.0000
0.5210,1.9144,0.0000,0.0000
0.5220,1.9144,0.0000,0.0000
0.5230,1.9144,0.0000,0.0000
0.5240,1.9144,0.0000,0.0000
0.5250,1.9144,0.0000,0.0000
0.5260,1.9144,0.0000,0.0000
0.5270,1.9144,0.0000,0.0000
0.5280,1.9144,0.0000,0.0000
0.5290,1.9144,0.0000,0.0000
0.5300,1.9144,0.0000,0.0000
0.5310,1.9144,0.0000,0.0000
0.5320,1.9144,0.0000,0.0000
0.5330,1.9144,0.0000,0.0000
0.5340,1.9144,0.0000,0.0000
0.5350,1.9144,0.0000,0.0000
0.5360,1.9144,0.0000,0.0000
0.5370,1.9144,0.0000,0.0000
0.5380,1.9144,0.0000,0.0000
0.5390,1.9144,0.0000,0.0000
0.5400,1.9144,0.0000,0.0000
0.5410,1.9144,0.0000,0.0000
0.5420,1.9144,0.0000,0.0000
0.5430,1.9144,0.0000,0.0000
0.5440,1.9144,0.0000,0.0000
0.5450,1.9144,0.0000,0.0000
0.5460,1.9144,0.0000,0.0000
0.5470,1.9144,0.0000,0.0000
0.5480,1.9144,0.0000,0.0000
0.5490,1.9144,0.0000,0.0000
0.5500,1.9144,0.0000,0.0000
0.5510,1.9144,0.0000,0.0000
0.5520,1.9144,0.0000,0.0000
0.5530,1.9144,0.0000,0.0000
0.5540,1.9144,0.0000,0.0000
0.5550,1.9144,0.0000,0.0000
0.5560,1.9144,0.0000,0.0000
0.5570,1.9144,0.0000,0.0000
0.5580,1.9144,0.0000,0.0000
0.5590,1.9144,0.0000,0.0000
0.5600,1.9144,0.0000,0.0000
0.5610,1.9144,0.0000,0.0000
0.5620,1.9144,0.0000,0.0000
0.5630,1.9144,0.0000,0.0000
0.5640,1.9144,0.0000,0.0000
0.5650,1.9144,0.0000,0.0000
0.5660,1.9144,0.0000,0.0000
0.5670,1.9144,0.0000,0.0000
0.5680,1.9144,0.0000,0.0000
0.5690,1.9144,0.0000,0.0000
0.5700,1.9144,0.0000,0.0000
0.5710,1.9144,0.0000,0.0000
0.5720,1.9144,0.0000,0.0000
0.5730,1.9144,0.0000,0.0000
0.5740,1.9144,0.0000,0.0000
0.5750,1.9144,0.0000,0.0000
0.5760,1.9144,0.0000,0.0000
0.5770,1.9144,0.0000,0.0000
0.5780,1.9144,0.0000,0.0000
0.5790,1.9144,0.0000,0.0000
0.5800,1.9144,0.0000,0.0000
0.5810,1.9144,0.0000,0.0000
0.5820,1.9144,0.0000,0.0000
0.5830,1.9144,0.0000,0.0000
0.5840,1.9144,0.0000,0.0000
0.5850,1.9144,0.0000,0.0000
0.5860,1.9144,0.0000,0.0000
0.5870,1.9144,0.0000,0.0000
0.5880,1.9144,0.0000,0.0000
0.5890,1.9144,0.0000,0.0000
0.5900,1.9144,0.0000,0.0000
0.5910,1.9144,0.0000,0.0000
0.5920,1.9144,0.0000,0.0000
0.5930,1.9144,0.0000,0.0000
0.5940,1.9144,0.0000,0.0000
0.5950,1.9144,0.0000,0.0000
0.5960,1.9144,0.0000,0.0000
0.5970,1.9144,0.0000,0.0000
0.5980,1.9144,0.0000,0.0000
0.5990,1.9144,0.0000,0.0000
0.6000,2.0126,0.0000,0.0000
0.6010,2.0126,0.0000,0.0000
0.6020,2.0126,0.0000,0.0000
0.6030,2.0126,0.0000,0.0000
0.6040,2.0126,0.0000,0.0000
0.6050,2.0126,0.0000,0.0000
0.6060,2.0126,0.0000,0.0000
0.6070,2.0126,0.0000,0.0000
0.6080,2.0126,0.0000,0.0000
0.6090,2.0126,0.0000,0.0000
0.6100,2.0126,0.0000,0.0000
0.6110,2.0126,0.0000,0.0000
0.6120,2.0126,0.0000,0.0000
0.6130,2.0126,0.0000,0.0000
0.6140,2.0126,0.0000,0.0000
0.6150,2.0126,0.0000,0.0000
0.6160,2.0126,0.0000,0.0000
0.6170,2.0126,0.0000,0.0000
0.6180,2.0126,0.0000,0.0000
0.6190,2.0126,0.0000,0.0000
0.6200,2.0126,0.0000,0.0000
0.6210,2.0126,0.0000,0.0000
0.6220,2.0126,0.0000,0.0000
0.6230,2.0126,0.0000,0.0000
0.6240,2.0126,0.0000,0.0000
0.6250,2.0126,0.0000,0.0000
0.6260,2.0126,0.0000,0.0000
0.6270,2.0126,0.0000,0.0000
0.6280,2.0126,0.0000,0.0000
0.6290,2.0126,0.0000,0.0000
0.6300,2.0126,0.0000,0.0000
0.6310,2.0126,0.0000,0.0000
0.6320,2.0126,0.0000,0.0000
0.6330,2.0126,0.0000,0.0000
0.6340,2.0126,0.0000,0.0000
0.6350,2.0126,0.0000,0.0000
0.6360,2.0126,0.0000,0.0000
0.6370,2.0126,0.0000,0.0000
0.6380,2.0126,0.0000,0.0000
0.6390,2.0126,0.0000,0.0000
0.6400,2.0126,0.0000,0.0000
0.6410,2.0126,0.0000,0.0000
0.6420,2.0126,0.0000,0.0000
0.6430,2.0126,0.0000,0.0000
0.6440,2.0126,0.0000,0.0000
0.6450,2.0126,0.0000,0.0000
0.6460,2.0126,0.0000,0.0000
0.6470,2.0126,0.0000,0.0000
0.6480,2.0126,0.0000,0.0000
0.6490,2.0126,0.0000,0.0000
0.6500,2.0126,0.0000,0.0000
0.6510,2.0126,0.0000,0.0000
0.6520,2.0126,0.0000,0.0000
0.6530,2.0126,0.0000,0.0000
0.6540,2.0126,0.0000,0.0000
0.6550,2.0126,0.0000,0.0000
0.6560,2.0126,0.0000,0.0000
0.6570,2.0126,0.0000,0.0000
0.6580,2.0126,0.0000,0.0000
0.6590,2.0126,0.0000,0.0000
0.6600,2.0126,0.0000,0.0000
0.6610,2.0126,0.0000,0.0000
0.6620,2.0126,0.0000,0.0000
0.6630,2.0126,0.0000,0.0000
0.6640,2.0126,0.0000,0.0000
0.6650,2.0126,0.0000,0.0000
0.6660,2.0126,0.0000,0.0000
0.6670,2.0126,0.0000,0.0000
0.6680,2.0126,0.0000,0.0000
0.6690,2.0126,0.0000,0.0000
0.6700,2.0126,0.0000,0.0000
0.6710,2.0126,0.0000,0.0000
0.6720,2.0126,0.0000,0.0000
0.6730,2.0126,0.0000,0.0000
0.6740,2.0126,0.0000,0.0000
0.6750,2.0126,0.0000,0.0000
0.6760,2.0126,0.0000,0.0000
0.6770,2.0126,0.0000,0.0000
0.6780,2.0126,0.0000,0.0000
0.6790,2.0126,0.0000,0.0000
0.6800,2.0126,0.0000,0.0000
0.6810,2.0126,0.0000,0.0000
0.6820,2.0126,0.0000,0.0000
0.6830,2.0126,0.0000,0.0000
0.6840,2.0126,0.0000,0.0000
0.6850,2.0126,0.0000,0.0000
0.6860,2.0126,0.0000,0.0000
